Location Code,Partner Code,Name,Type,Description,Phone Number,Fax Number,Delivery Point Id,Work Centre Id,Hatch Description,Address Line 1,Suburb,State,Postcode,Country Name,Country Code,Address Line 2,Lat,Lon,Distance
240047_PO,AP,MURRUMBATEMAN CPA,PO,Community Postal Agency,(02) 6227 5559,(02)6227 5553,38743791,240047,NA,4 Hercules Street,MURRUMBATEMAN,NSW,2582,Australia,AU,NA,-34.969742,149.029578,147.2996991
253366_PO,AP,CANBERRA UNIVERSITY LPO,PO,Post Office,(02) 6201 2046,(02)6201 2046,78214317,253366,NA,The Hub-University Of Canberra,BRUCE,ACT,2617,Australia,AU,Level B 11 Kirinari Street,-35.238672,149.084684,147.4360445
238991_PO,AP,MAWSON POST SHOP,PO,Post Office,13 13 18,(02)6290 6654,45590427,238991,At end of post office boxes,Southlands Shopping Centre,MAWSON,ACT,2607,Australia,AU,99 Mawson Place,-35.364722,149.093985,148.1200584
249674_PO,AP,DEAKIN WEST LPO,PO,Post Office,(02) 6285 2188,(02)6285 2120,33376002,249674,NA,Suite 3 42 Geils Court,DEAKIN,ACT,2600,Australia,AU,NA,-35.31593397,149.0974621,148.339606
249447_PO,AP,YARRALUMLA LPO,PO,Post Office,(02) 6282 4122,(02)6282 4801,36134517,249447,NA,1/ 23 Bentham Street,YARRALUMLA,ACT,2600,Australia,AU,NA,-35.307467,149.097677,148.362719
269720_PO,AP,LANYON LPO,PO,Post Office,(02) 6294 4892,(02)6294 2735,44709839,269720,NA,Lanyon Market Place,CONDER,ACT,2906,Australia,AU,Shop 19 6 Sydney Nolan Street,-35.4573668,149.0928542,148.7446158
268330_PO,AP,ERINDALE CENTRE LPO,PO,Post Office,(02) 6231 0088,(02)6296 1537,36797237,268330,NA,Erindale Shopping Centre,WANNIASSA,ACT,2903,Australia,AU,Shop 12 50 Comrie Street,-35.40374684,149.0990856,148.8009267
242480_PO,AP,PERISHER VALLEY LPO,PO,Post Office,(02) 6457 5230,(02)6457 5230,86181808,242480,NA,Ski Tube Building,PERISHER VALLEY,NSW,2624,Australia,AU,Shop 4 Kosciuszko Road,-36.40499822,148.4122798,149.200381
236363_PO,AP,KALEEN LPO,PO,Post Office,(02) 6242 0600,(02)6242 0600,64484818,236363,NA,Kaleen Village,KALEEN,ACT,2617,Australia,AU,Shop 7 97 Georgina Crescent,-35.22007008,149.1036377,149.2893606
231837_PO,AP,DEAKIN LPO,PO,Post Office,(02) 6281 3564,(02)6282 0024,64916828,231837,NA,4 Duff Place,DEAKIN,ACT,2600,Australia,AU,NA,-35.315067,149.107966,149.2927603
233947_PO,AP,GARRAN LPO,PO,Post Office,(02) 6281 1063,,63724210,233947,NA,Garran Shopping Centre,GARRAN,ACT,2605,Australia,AU,Shop 3 10 Garran Place,-35.34230614,149.1081496,149.3358517
246633_PO,AP,BOOROWA LPO,PO,Post Office,(02) 6385 3074,(02)6385 3074,91999196,246633,NA,16 Marsden Street,BOOROWA,NSW,2586,Australia,AU,NA,-34.437162,148.716107,149.68464
368403_PO,AP,EVERTON CPA,PO,Community Postal Agency,(03) 5727 0255,(03)5727 0522,97957243,368403,NA,Everton General Store,EVERTON,VIC,3678,Australia,AU,2113 Great Alpine Road,-36.432617,146.540981,150.3153216
200053_PO,AP,CALWELL LPO,PO,Post Office,(02) 6292 7877,(02)6292 8757,84328363,200053,NA,Calwell Shopping Centre,CALWELL,ACT,2905,Australia,AU,Shop 22 7 Webber Crescent,-35.43499976,149.1141657,150.4278912
241824_PO,AP,O'CONNOR LPO,PO,Post Office,(02) 6247 1304,(02)6247 7333,64720913,241824,NA,O'cOnnor Shopping Centre,O'CONNOR,ACT,2602,Australia,AU,9 Sargood Street,-35.263976,149.122623,150.7392339
242261_PO,AP,CANBERRA PARLIAMENT HOUSE PO,PO,Post Office,13 13 18,(02)6273 0691,51210389,242261,NA,Shop 1 1 Capital Circle,CAPITAL HILL,ACT,2600,Australia,AU,NA,-35.3081664,149.1243893,150.7860597
226093_PO,AP,LYNEHAM LPO,PO,Post Office,(02) 6247 0331,(02)6248 1510,98162591,226093,NA,Shop 2 94 Wattle Street,LYNEHAM,ACT,2602,Australia,AU,NA,-35.252001,149.12431,150.9503473
229219_PO,AP,CANBERRA GPO POST SHOP,PO,Post Office,13 13 18,(02)6230 1939,68654221,229219,In the PO Box Suite,53 Alinga Street,CANBERRA,ACT,2601,Australia,AU,NA,-35.278137,149.128346,151.2042422
239900_PO,AP,RED HILL LPO,PO,Post Office,(02) 6295 7990,(02)6295 7926,80173578,239900,NA,2 Duyfken Place,RED HILL,ACT,2603,Australia,AU,NA,-35.341112,149.13108,151.4129728
230041_PO,AP,CHISHOLM LPO,PO,Post Office,(02) 6291 8200,(02)6291 8200,94683123,230041,NA,Chisholm Shopping Centre,CHISHOLM,ACT,2905,Australia,AU,Shop 6 42 Halley Street,-35.413912,149.128745,151.5594933
238684_PO,AP,MANUKA POST SHOP,PO,Post Office,13 13 18,(02)6239 4392,83109785,238684,NA,The Terrace,GRIFFITH,ACT,2603,Australia,AU,Shop 20 18 Flinders Way,-35.32097786,149.1337847,151.6357297
251598_PO,AP,BRADDON LPO,PO,Post Office,(02) 6247 4192,(02)6247 1837,56224457,251598,NA,Unit 2 18 Lonsdale Street,BRADDON,ACT,2612,Australia,AU,NA,-35.27365526,149.1329445,151.63663
230092_PO,AP,CIVIC SQUARE POST SHOP,PO,Post Office,13 13 18,(02)6248 6112,52764935,230092,Adjacent to PO Boxes,Canberra Centre,CANBERRA,ACT,2601,Australia,AU,Shop 14 148 Bunda Street,-35.279617,149.133343,151.6530226
251571_PO,AP,MULWALA LPO,PO,Post Office,(03) 5744 3118,(03)5743 1714,96476379,251571,NA,69 Melbourne Street,MULWALA,NSW,2647,Australia,AU,NA,-35.987947,146.006173,151.8975509
232100_PO,AP,DICKSON POST SHOP,PO,Post Office,13 13 18,(02)6230 4141,34507700,232100,NA,48 Dickson Place,DICKSON,ACT,2602,Australia,AU,NA,-35.250009,149.139622,152.349892
237008_PO,AP,KINGSTON POST SHOP,PO,Post Office,13 13 18,(02)6232 6738,87009973,237008,NA,19 Jardine Street,KINGSTON,ACT,2604,Australia,AU,NA,-35.314984,149.141909,152.3725535
275602_PO,AP,GRIFFITH CPA,PO,Community Postal Agency,(02) 6295 8332,(02)6239 6046,92500113,275602,NA,4 Barker Street,GRIFFITH,ACT,2603,Australia,AU,NA,-35.328328,149.142818,152.4595923
269712_PO,AP,GUNGAHLIN LPO,PO,Post Office,(02) 6241 6121,(02)6241 5299,64766902,269712,NA,Gungahlin Village,GUNGAHLIN,ACT,2912,Australia,AU,Shop 25 46 Hibberson Street,-35.18590238,149.1360883,152.5466227
225138_PO,AP,AINSLIE LPO,PO,Post Office,(02) 6247 9227,(02)6247 9501,64736429,225138,NA,3 Edgar Street,AINSLIE,ACT,2602,Australia,AU,NA,-35.262434,149.145082,152.7835363
279611_PO,AP,NORTH CANBERRA BUSINESS HUB,PO,Business Centre,13 13 18,(02)6208 7074,82383773,279611,In the PO Box area.,54 Vicars Street,MITCHELL,ACT,2911,Australia,AU,NA,-35.21025,149.14392,153.0204616
251432_PO,AP,MITCHELL POST SHOP,PO,Post Office,13 13 18,(02)6241 8963,74024259,251432,Hatch in PO Box area,141 Flemington Road,MITCHELL,ACT,2911,Australia,AU,NA,-35.218817,149.144761,153.0254137
348189_PO,AP,YARRAWONGA POST SHOP,PO,Post Office,13 13 18,(03)5743 2668,50648419,348189,On Belmore Street,32 Belmore Street,YARRAWONGA,VIC,3730,Australia,AU,NA,-36.009969,146.004711,153.2327924
246190_PO,AP,THREDBO VILLAGE LPO,PO,Post Office,(02) 6457 6888,(02)6457 6899,69945166,246190,NA,Shop 5 Mowamba Place,THREDBO,NSW,2625,Australia,AU,NA,-36.50408932,148.3063964,153.3814319
240784_PO,AP,NARRABUNDAH LPO,PO,Post Office,(02) 6295 8778,(02)6295 8778,34338082,240784,NA,2 Iluka Street,NARRABUNDAH,ACT,2604,Australia,AU,NA,-35.332472,149.154174,153.4940386
229112_PO,AP,CAMPBELL LPO,PO,Post Office,(02) 6248 5608,(02)6248 5608,86060973,229112,NA,Shop 4 32 Blamey Place,CAMPBELL,ACT,2612,Australia,AU,NA,-35.28928832,149.1542343,153.5228713
272786_PO,AP,COLT CANBERRA,PO,Business Centre,13 13 18,(02)6209 8140,71698875,272786,Adjacent to PO Boxes,8 Nyrang Street,FYSHWICK,ACT,2609,Australia,AU,NA,-35.325611,149.155187,153.5796148
248006_PO,AP,WATSON LPO,PO,Post Office,(02) 6241 1505,(02)6241 1505,89034528,248006,NA,Watson Shopping Centre,WATSON,ACT,2602,Australia,AU,1 Watson Place,-35.239067,149.153257,153.6508794
230375_PO,AP,COLEAMBALLY LPO,PO,Post Office,(02) 6954 4112,(02)6954 4668,68506374,230375,NA,33-35 Brolga Place,COLEAMBALLY,NSW,2707,Australia,AU,NA,-34.80634797,145.8807551,154.3325675
254211_PO,AP,BERRIGAN LPO,PO,Post Office,(03) 5885 2099,(03)5885 1278,49944100,254211,NA,80 Jerilderie Street,BERRIGAN,NSW,2712,Australia,AU,NA,-35.657803,145.812434,154.4618184
351775_PO,AP,MYRTLEFORD LPO,PO,Post Office,(03) 5752 1722,(03)5752 2177,30277910,351775,NA,36 Clyde Street,MYRTLEFORD,VIC,3737,Australia,AU,NA,-36.561659,146.725699,154.6001086
347426_PO,AP,WHOROULY LPO,PO,Post Office,(03) 5727 1379,(03)5727 1424,66144357,347426,NA,577 Whorouly Road,WHOROULY,VIC,3735,Australia,AU,NA,-36.503688,146.588821,154.7067099
249295_PO,AP,WYALONG LPO,PO,Post Office,(02) 6972 2696,(02)6972 3927,34489747,249295,NA,72 Neeld Street,WYALONG,NSW,2671,Australia,AU,NA,-33.926133,147.241835,154.7461755
245649_PO,AP,TALLIMBA CPA,PO,Community Postal Agency,(02) 6975 7228,(02)6975 7228,72158112,245649,NA,46 Tallimba Street,TALLIMBA,NSW,2669,Australia,AU,NA,-33.994591,146.882925,155.153036
346626_PO,AP,WANGARATTA POST SHOP,PO,Post Office,13 13 18,(03)5721 9915,71983457,346626,On Murphy Street,21 Murphy Street,WANGARATTA,VIC,3677,Australia,AU,NA,-36.355799,146.32485,155.4066922
271409_PO,AP,WEST WYALONG LPO,PO,Post Office,(02) 6972 2133,(02)6972 3747,71818294,271409,NA,152 Main Street,WEST WYALONG,NSW,2671,Australia,AU,NA,-33.923786,147.204834,155.4826997
346634_PO,AP,WANGARATTA WEST LPO,PO,Post Office,(03) 5721 2375,(03)5721 2375,73355616,346634,NA,130b Rowan Street,WANGARATTA,VIC,3677,Australia,AU,NA,-36.350182,146.311131,155.7619691
233744_PO,AP,FYSHWICK POST OFFICE,PO,Post Office,13 13 18,(02)6280 8737,53681863,233744,Adjacent to the PO box area,22 Townsville Street,FYSHWICK,ACT,2609,Australia,AU,NA,-35.32822,149.183102,156.1139227
325358_PO,AP,APPIN PARK LPO,PO,Post Office,(03) 5721 4566,,64832120,325358,NA,94 Appin Street,WANGARATTA,VIC,3677,Australia,AU,NA,-36.348297,146.300138,156.2694902
345295_PO,AP,TAWONGA LPO,PO,Post Office,(03) 5754 1667,(03)5754 4418,41277559,345295,NA,52-54 Kiewa Valley Highway,TAWONGA,VIC,3697,Australia,AU,NA,-36.68759071,147.1413799,156.3357461
231781_PO,AP,DARLINGTON POINT LPO,PO,Post Office,(02) 6968 4112,(02)6968 4112,63159616,231781,NA,4 Punt Road,DARLINGTON POINT,NSW,2706,Australia,AU,NA,-34.567551,145.999877,156.5884395
348197_PO,AP,YARRUNGA LPO,PO,Post Office,(03) 5721 2211,(03)5722 1346,95971661,348197,NA,51 Vincent Road,WANGARATTA,VIC,3677,Australia,AU,NA,-36.365516,146.315981,156.7418816
227125_PO,AP,BINYA LPO,PO,Post Office,(02) 6968 3210,(02)6968 3240,42579231,227125,NA,7 Francis Street,BINYA,NSW,2665,Australia,AU,NA,-34.230003,146.347501,157.1224361
251037_PO,AP,JERILDERIE LPO,PO,Post Office,(03) 5886 1344,(03)5886 1344,83836734,251037,NA,36-38 Jerilderie Street,JERILDERIE,NSW,2716,Australia,AU,NA,-35.35640504,145.7274078,157.5160291
338239_PO,AP,MILAWA LPO,PO,Post Office,(03) 5727 3200,(03)5727 3279,75764760,338239,NA,Shop 3 1594 Snow Road,MILAWA,VIC,3678,Australia,AU,NA,-36.44988316,146.4308739,157.555549
277851_PO,AP,JERRABOMBERRA LPO,PO,Post Office,(02) 6255 8496,(02)6255 8611,85966409,277851,NA,5/37 Jerrabomberra Parkway,JERRABOMBERRA,NSW,2619,Australia,AU,NA,-35.38565663,149.2006989,157.8843191
281914_PO,AP,RYE PARK CPA,PO,Community Postal Agency,(02) 6227 2127,,NA,281914,NA,Uniting Church Hall,RYE PARK,NSW,2586,Australia,AU,Yass Street,-34.5150371,148.9091108,158.5177359
363047_PO,AP,OXLEY LPO,PO,Post Office,(03) 5727 3300,(03)5727 3358,46233666,363047,NA,1152 Glenrowan-Myrtleford Road,OXLEY,VIC,3678,Australia,AU,NA,-36.44389274,146.3826893,159.6287789
271994_PO,AP,MICHELAGO CPA,PO,Community Postal Agency,(02) 6235 9017,,73856571,271994,NA,54 Ryrie Street,MICHELAGO,NSW,2620,Australia,AU,NA,-35.709404,149.163682,160.3720006
243141_PO,AP,QUEANBEYAN POST SHOP,PO,Post Office,13 13 18,(02)6299 2624,49705091,243141,NA,Unit 1 148 Crawford Street,QUEANBEYAN,NSW,2620,Australia,AU,NA,-35.34975562,149.2322281,160.6041095
241891_PO,AP,KARABAR LPO,PO,Post Office,(02) 6299 4648,(02)6299 4649,97102253,241891,NA,Karabar Mall,KARABAR,NSW,2620,Australia,AU,Shop 14 34 Queenbar Road,-35.3713334,149.2321304,160.664723
362386_PO,AP,TAWONGA SOUTH LPO,PO,Post Office,(03) 5754 4002,(03)5754 4996,61733877,362386,NA,221 Kiewa Valley Highway,TAWONGA SOUTH,VIC,3698,Australia,AU,NA,-36.736972,147.159919,161.4439012
271986_PO,AP,JINDABYNE EAST CPA,PO,Community Postal Agency,(02) 6456 7112,(02)6456 7312,32668372,271986,NA,Snowy Valley Service Centre,JINDABYNE,NSW,2627,Australia,AU,1 Kosciuszko Road,-36.39421761,148.6519242,161.6577733
257578_PO,AP,QUEANBEYAN EAST LPO,PO,Post Office,(02) 6299 6957,(02)6299 6016,98176397,257578,NA,Unit 1 52 Yass Road,QUEANBEYAN EAST,NSW,2620,Australia,AU,NA,-35.34126498,149.2445134,161.7007919
236224_PO,AP,JINDABYNE POST SHOP,PO,Post Office,13 13 18,(02)6456 2906,36606055,236224,NA,Lot 6 Gippsland Street,JINDABYNE,NSW,2627,Australia,AU,NA,-36.41645336,148.6215591,161.7268787
303538_PO,AP,MOUNT BEAUTY LPO,PO,Post Office,(03) 5754 4102,(03)5754 4102,32641747,303538,NA,2a Kiewa Crescent,MOUNT BEAUTY,VIC,3699,Australia,AU,NA,-36.742757,147.169722,161.9320529
341833_PO,AP,POREPUNKAH LPO,PO,Post Office,(03) 5756 2345,(03)5756 2201,84280971,341833,NA,7 Nicholson Street,POREPUNKAH,VIC,3740,Australia,AU,NA,-36.70021,146.911763,162.7703591
245366_PO,AP,SUTTON LPO,PO,Post Office,(02) 6230 3155,,35885067,245366,NA,Village Centre,SUTTON,NSW,2620,Australia,AU,51 Camp Street,-35.163903,149.25296,163.3616551
375873_PO,AP,BRIGHT LPO,PO,Post Office,(03) 5755 1598,(03)5755 2135,32360502,375873,NA,Shop 2 & 3 82-84 Gavan Street,BRIGHT,VIC,3741,Australia,AU,NA,-36.72762396,146.9600139,164.4283369
229307_PO,AP,CARAGABAL CPA,PO,Community Postal Agency,(02) 6347 5336,(02)6347 5336,NA,229307,NA,Wyalong Street,CARAGABAL,NSW,2810,Australia,AU,NA,-33.84448217,147.7407119,164.4825693
246449_PO,AP,YENDA LPO,PO,Post Office,(02) 6968 1099,(02)6968 1099,65803823,246449,NA,2 North Avenue,YENDA,NSW,2681,Australia,AU,NA,-34.24883,146.195052,164.9809567
234851_PO,AP,GUNDAROO LPO,PO,Post Office,(02) 6236 8141,(02)6236 8681,94049845,234851,NA,54 Cork Street,GUNDAROO,NSW,2620,Australia,AU,NA,-35.025277,149.265337,166.8050222
228128_PO,AP,BREDBO CPA,PO,Community Postal Agency,(02) 6454 4200,,98302820,228128,NA,Snowy Mountains Gourmet Food,BREDBO,NSW,2626,Australia,AU,31 Cooma Street,-35.956465,149.148158,168.631294
363135_PO,AP,WANDILIGONG CPA,PO,Community Postal Agency,(03) 5755 1311,,32507661,363135,NA,522 Morses Creek Road,WANDILIGONG,VIC,3744,Australia,AU,NA,-36.773256,146.98205,168.7908824
234632_PO,AP,GREENETHORPE LPO,PO,Post Office,(02) 6343 6221,(02)6343 6387,51531561,234632,NA,2 Edward Square,GREENETHORPE,NSW,2809,Australia,AU,NA,-33.99601935,148.4023018,169.1174939
235221_PO,AP,HANWOOD LPO,PO,Post Office,(02) 6963 0045,(02)6963 0045,69578775,235221,NA,7 Hanwood Road,HANWOOD,NSW,2680,Australia,AU,NA,-34.329069,146.040843,169.2459919
265754_PO,AP,GRENFELL LPO,PO,Post Office,(02) 6343 1113,(02)6343 2039,43914371,265754,NA,63 Camp Street,GRENFELL,NSW,2810,Australia,AU,NA,-33.895262,148.161355,169.387628
231706_PO,AP,DALTON LPO,PO,Post Office,(02) 4845 6207,(02)4845 6207,53629141,231706,NA,30 Gunning Street,DALTON,NSW,2581,Australia,AU,NA,-34.72238,149.181671,169.4585063
345535_PO,AP,THOONA LPO,PO,Post Office,(03) 5765 2205,,79826505,345535,NA,58 Sargeant Street,THOONA,VIC,3726,Australia,AU,NA,-36.339405,146.078355,169.6589284
333614_PO,AP,GLENROWAN LPO,PO,Post Office,(03) 5766 2379,(03)5766 2379,50727918,333614,NA,Shop 1 33 Gladstone Street,GLENROWAN,VIC,3675,Australia,AU,NA,-36.46396767,146.2209198,170.5775899
226798_PO,AP,BERRIDALE LPO,PO,Post Office,(02) 6456 3240,(02)6456 3033,74364082,226798,NA,24 Myack Street,BERRIDALE,NSW,2628,Australia,AU,NA,-36.368215,148.82883,170.6413383
226341_PO,AP,BEELBANGERA LPO,PO,Post Office,(02) 6963 5242,,60741412,226341,NA,2-4 Richards Street,BEELBANGERA,NSW,2680,Australia,AU,NA,-34.25378495,146.1017292,170.6891824
234907_PO,AP,GRIFFITH EAST LPO,PO,Post Office,(02) 6962 2040,(02)6962 4972,72978232,234907,NA,Shop 3 20 Probert Avenue,GRIFFITH,NSW,2680,Australia,AU,NA,-34.28319381,146.0592232,171.3320052
339602_PO,AP,MOYHU LPO,PO,Post Office,(03) 5727 9260,(03)5727 9260,92875953,339602,NA,9 Byrne Street,MOYHU,VIC,3732,Australia,AU,NA,-36.576055,146.378711,171.6683932
234720_PO,AP,GRIFFITH POST SHOP,PO,Post Office,13 13 18,(02)6962 4181,80063925,234720,NA,245 Banna Avenue,GRIFFITH,NSW,2680,Australia,AU,NA,-34.287741,146.046831,171.8438524
346060_PO,AP,TUNGAMAH LPO,PO,Post Office,(03) 5748 5563,,88037297,346060,NA,36 Barr Street,TUNGAMAH,VIC,3728,Australia,AU,NA,-36.164016,145.877371,171.9847406
237120_PO,AP,KOORAWATHA CPA,PO,Community Postal Agency,(02) 6345 3401,,83563988,237120,NA,4340 Olympic Highway,KOORAWATHA,NSW,2807,Australia,AU,NA,-34.039614,148.554627,172.6154878
226106_PO,AP,BAROOGA LPO,PO,Post Office,(03) 5873 4201,(03)5873 4201,65217217,226106,NA,12-14 Vermont Street,BAROOGA,NSW,3644,Australia,AU,NA,-35.91243781,145.6888805,173.9603621
360807_PO,AP,FALLS CREEK LPO,PO,Post Office,(03) 5758 3275,(03)5754 1526,60836956,360807,NA,17 Bogong High Plains Road,FALLS CREEK,VIC,3699,Australia,AU,NA,-36.8636647,147.2819128,173.977693
246879_PO,AP,GUNNING LPO,PO,Post Office,(02) 4845 1199,(02)4845 1199,83503877,246879,NA,90 Yass Street,GUNNING,NSW,2581,Australia,AU,NA,-34.78284,149.26644,174.199627
270166_PO,AP,FINLEY LPO,PO,Post Office,(03) 5883 1011,(03)5883 3162,69829408,270166,NA,43 Denison Street,FINLEY,NSW,2713,Australia,AU,NA,-35.640807,145.57626,174.836623
248081_PO,AP,WEETHALLE LPO,PO,Post Office,(02) 6975 6266,(02)6975 6266,76894292,248081,NA,9 Railway Street,WEETHALLE,NSW,2669,Australia,AU,NA,-33.874803,146.62684,176.5669722
329762_PO,AP,COBRAM POST SHOP,PO,Post Office,13 13 18,(03)5872 1830,89969910,329762,In the PO Box Suite.,35 Bank Street,COBRAM,VIC,3644,Australia,AU,NA,-35.920043,145.649019,177.6035376
246051_PO,AP,THARBOGANG CPA,PO,Community Postal Agency,(02) 6963 6351,,31504365,246051,NA,14 Dunn Street,THARBOGANG,NSW,2680,Australia,AU,NA,-34.254883,145.991213,178.0925386
228611_PO,AP,BUNGENDORE LPO,PO,Post Office,(02) 6238 1399,(02)6238 1078,75171679,228611,NA,53 Gibraltar Street,BUNGENDORE,NSW,2621,Australia,AU,NA,-35.25499378,149.4439988,179.9356173
334254_PO,AP,HARRIETVILLE CPA,PO,Community Postal Agency,13 13 18,,50666094,334254,NA,231 Great Alpine Road,HARRIETVILLE,VIC,3741,Australia,AU,NA,-36.893511,147.063532,180.1412996
253825_PO,AP,TOCUMWAL LPO,PO,Post Office,(03) 5874 2161,(03)5874 2161,35891844,253825,NA,56-64 Deniliquin Street,TOCUMWAL,NSW,2714,Australia,AU,NA,-35.8118551,145.5669767,180.4746116
331192_PO,AP,DEVENISH LPO,PO,Post Office,(03) 5764 4263,(03)5764 4300,74208805,331192,NA,26 Main Street,DEVENISH,VIC,3726,Australia,AU,NA,-36.330797,145.894735,181.5853695
231685_PO,AP,DALGETY CPA,PO,Community Postal Agency,(02) 6456 5130,(02)6456 5130,95014662,231685,NA,2 Barnes Street,DALGETY,NSW,2628,Australia,AU,NA,-36.502467,148.8349,181.5947882
335521_PO,AP,KATAMATITE LPO,PO,Post Office,(03) 5865 1202,,79100159,335521,NA,20 Beek Street,KATAMATITE,VIC,3649,Australia,AU,NA,-36.077741,145.68775,181.8201185
230850_PO,AP,COOMA POST SHOP,PO,Post Office,13 13 18,(02)6452 1764,95956125,230850,Adjacent to PO Boxes,25 Vale Street,COOMA,NSW,2630,Australia,AU,NA,-36.23443793,149.123496,181.9630301
280567_PO,AP,CAPTAINS FLAT CPA,PO,Community Postal Agency,(02) 6236 6201,(02)9243 3816,34584312,280567,NA,51 Foxlow Street,CAPTAINS FLAT,NSW,2623,Australia,AU,NA,-35.591959,149.444852,182.3443139
326756_PO,AP,BENAMBRA LPO,PO,Post Office,(03) 5159 9209,,85055851,326756,NA,27 Gibbo Street,BENAMBRA,VIC,3900,Australia,AU,NA,-36.954217,147.702917,184.5514703
333796_PO,AP,GOORAMBAT LPO,PO,Post Office,(03) 5764 1200,(03)5764 1200,41821691,333796,NA,27 Halls Road,GOORAMBAT,VIC,3725,Australia,AU,NA,-36.413309,145.923947,185.4475032
347354_PO,AP,WHITFIELD LPO,PO,Post Office,(03) 5729 8046,,57462366,347354,NA,4877 Wangaratta-Whitfield Road,WHITFIELD,VIC,3733,Australia,AU,NA,-36.763275,146.414829,187.4518532
334924_PO,AP,MT HOTHAM CPA,PO,Community Postal Agency,(03) 5759 3523,,60502597,334924,NA,Lot 1 Great Alpine Road,MOUNT HOTHAM,VIC,3741,Australia,AU,NA,-36.9919102,147.1484955,189.5875906
360436_PO,AP,CHESHUNT LPO,PO,Post Office,(03) 5729 8202,(03)5729 8522,43846579,360436,NA,447 King Valley Road,CHESHUNT,VIC,3678,Australia,AU,NA,-36.798948,146.430059,190.2089051
247126_PO,AP,UNGARIE LPO,PO,Post Office,(02) 6975 9055,(02)6975 9055,49902841,247126,NA,39 Wollonough Street,UNGARIE,NSW,2669,Australia,AU,NA,-33.638545,146.973733,190.7429851
381720_PO,AP,DINNER PLAIN CPA,PO,Community Postal Agency,13 13 18,(03)5159 6515,67984851,381720,NA,6 Big Muster Drive,DINNER PLAIN,VIC,3898,Australia,AU,NA,-37.02255,147.240078,191.92729
326705_PO,AP,BENALLA POST SHOP,PO,Post Office,13 13 18,(03)5762 2032,95167501,326705,Rear entrance via Fawckner Dr,44 Bridge Street East,BENALLA,VIC,3672,Australia,AU,NA,-36.55179281,145.9842318,192.1239142
344639_PO,AP,STRATHMERTON LPO,PO,Post Office,(03) 5874 5400,(03)5874 5400,86871164,344639,NA,61 Main Street,STRATHMERTON,VIC,3641,Australia,AU,NA,-35.924377,145.477292,192.1927777
326713_PO,AP,BENALLA WEST LPO,PO,Post Office,(03) 5762 1243,(03)5762 1243,84041316,326713,NA,24a Bridge Street West,BENALLA,VIC,3672,Australia,AU,NA,-36.555552,145.973653,193.0833482
331440_PO,AP,DOOKIE LPO,PO,Post Office,(03) 5828 6217,(03)5828 6210,65277333,331440,NA,60-62 Mary Street,DOOKIE,VIC,3646,Australia,AU,NA,-36.32734622,145.6852147,196.429576
243264_PO,AP,RANKINS SPRINGS LPO,PO,Post Office,(02) 6966 1370,(02)6966 1336,54573889,243264,NA,Spring General Store,RANKINS SPRINGS,NSW,2669,Australia,AU,Lot 4 Boomerang Street,-33.84086502,146.2625579,196.4964832
335548_PO,AP,KATUNGA LPO,PO,Post Office,(03) 5864 6328,(03)5864 6328,56783447,335548,NA,11 Katunga North Road,KATUNGA,VIC,3640,Australia,AU,NA,-35.99993119,145.4601788,196.6986471
231175_PO,AP,COWRA POST SHOP,PO,Post Office,13 13 18,(02)6341 4194,43966407,231175,Adjacent to PO Boxes,115 Kendal Street,COWRA,NSW,2794,Australia,AU,NA,-33.835009,148.690863,198.482097
341155_PO,AP,OMEO LPO,PO,Post Office,(03) 5159 1209,(03)5159 1209,48373753,341155,NA,155 Day Avenue,OMEO,VIC,3898,Australia,AU,NA,-37.099414,147.593687,199.7759018
228662_PO,AP,BURCHER LPO,PO,Post Office,(02) 6972 5250,(02)6972 5250,33081045,228662,NA,Lot 1 Bena Street,BURCHER,NSW,2671,Australia,AU,NA,-33.516084,147.253658,199.9415821
361105_PO,AP,KATANDRA WEST LPO,PO,Post Office,(03) 5828 3431,(03)5828 3219,89971422,361105,NA,1 Queen Street,KATANDRA WEST,VIC,3634,Australia,AU,NA,-36.226874,145.559172,199.952338
278168_PO,AP,TARAGO CPA,PO,Community Postal Agency,(02) 4849 4421,(02)4849 4317,61040262,278168,NA,Tarago Service Centre,TARAGO,NSW,2580,Australia,AU,2 Braidwood Road,-35.069704,149.654686,200.9213687
340910_PO,AP,NUMURKAH POST SHOP,PO,Post Office,13 13 18,(03)5862 3340,72950733,340910,NA,53-55 Melville Street,NUMURKAH,VIC,3636,Australia,AU,NA,-36.09057289,145.4424808,202.2145549
